SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
WSM,Samoa,Samoa,Regulating & Supporting Services - Enabling,3.0,3.0,0.0,3,3
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Regulating & Supporting Services - Enabling,5.0,5.142857142857143,0.3499271061118826,6,5
LCA,Saint Lucia,Saint Lucia,Regulating & Supporting Services - Enabling,5.0,5.208333333333333,0.40611643103370687,6,5
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Regulating & Supporting Services - Enabling,5.0,5.454545454545454,0.4979295977319692,6,5
RWA,Rwanda,Rwanda,Regulating & Supporting Services - Enabling,8.0,7.871361502347418,0.3643458680561287,8,6
RUS,Russia,Russia,Regulating & Supporting Services - Enabling,3.0,3.013550397437932,1.6579812781917873,10,1
ROU,Romania,Romania,Regulating & Supporting Services - Enabling,8.0,8.094543490005403,1.9227122879412473,10,5
QAT,Qatar,Qatar,Regulating & Supporting Services - Enabling,8.0,8.042328042328043,0.35877541816221553,10,6
PRT,Portugal,Portugal,Regulating & Supporting Services - Enabling,8.0,7.533885071830106,1.4587631201236424,10,5
POL,Poland,Poland,Regulating & Supporting Services - Enabling,10.0,9.282478079632025,1.2075938438690155,10,5
PHL,Philippines,Philippines,Regulating & Supporting Services - Enabling,8.0,6.989333333333334,1.616642595333227,10,3
PER,Peru,Peru,Regulating & Supporting Services - Enabling,5.0,4.696166402055051,1.3362883241206531,10,2
PRY,Paraguay,Paraguay,Regulating & Supporting Services - Enabling,8.0,7.1598694123556,1.2903874347717361,9,5
PNG,Papua New Guinea,Papua New Guinea,Regulating & Supporting Services - Enabling,3.0,3.294407226958993,0.7053513217032821,7,3
PAN,Panama,Panama,Regulating & Supporting Services - Enabling,5.0,5.5756143667296785,1.4465212111690464,8,2
PLW,Palau,Palau,Regulating & Supporting Services - Enabling,6.0,5.5625,0.49607837082461076,6,5
PAK,Pakistan,Pakistan,Regulating & Supporting Services - Enabling,9.0,8.785014091410366,1.5082032990011183,10,3
OMN,Oman,Oman,Regulating & Supporting Services - Enabling,10.0,9.493639528655597,0.861039863288465,10,6
NOR,Norway,Norway,Regulating & Supporting Services - Enabling,5.0,3.8002300985542603,1.9322662422425982,10,1
PRK,North Korea,North Korea,Regulating & Supporting Services - Enabling,6.0,6.473444785624929,1.4925437089878906,10,5
NGA,Nigeria,Nigeria,Regulating & Supporting Services - Enabling,10.0,9.212921762567062,1.3340651394666574,10,5
NER,Niger,Niger,Regulating & Supporting Services - Enabling,10.0,9.622768183813845,0.7740261429970591,10,8
NIC,Nicaragua,Nicaragua,Regulating & Supporting Services - Enabling,5.0,4.8680372518010895,1.1268122501752784,8,3
NZ1,New Zealand,New Zealand,Regulating & Supporting Services - Enabling,5.0,4.088900968570864,1.3528696659863177,7,1
NL1,Netherlands,Netherlands,Regulating & Supporting Services - Enabling,10.0,9.919389978213507,0.5699989303682409,10,5
NL1,Netherlands,Aruba,Regulating & Supporting Services - Enabling,5.5,5.5,0.5,6,5
NL1,Netherlands,Curaçao,Regulating & Supporting Services - Enabling,5.5,5.5,0.5,6,5
NPL,Nepal,Nepal,Regulating & Supporting Services - Enabling,6.0,6.781312877263582,1.9579554191131567,10,4
NRU,Nauru,Nauru,Regulating & Supporting Services - Enabling,6.0,6.0,0.0,6,6
NAM,Namibia,Namibia,Regulating & Supporting Services - Enabling,8.0,7.376243257954377,1.3346246437434988,10,3
MOZ,Mozambique,Mozambique,Regulating & Supporting Services - Enabling,5.0,5.172512938470385,1.3115136836008032,9,3
MAR,Morocco,Morocco,Regulating & Supporting Services - Enabling,8.0,8.668089156330591,1.1785871463156457,10,5
SAH,Western Sahara,Western Sahara,Regulating & Supporting Services - Enabling,8.0,7.999782277378619,0.014753820462527687,8,7
MNE,Montenegro,Montenegro,Regulating & Supporting Services - Enabling,5.0,5.044214487300094,0.27929813777019014,8,5
MNG,Mongolia,Mongolia,Regulating & Supporting Services - Enabling,5.0,5.488916344107523,1.4634880336233325,9,1
MDA,Moldova,Moldova,Regulating & Supporting Services - Enabling,8.0,8.609837155201063,0.7149239525722054,10,8
MCO,Monaco,Monaco,Regulating & Supporting Services - Enabling,5.0,5.0,0.0,5,5
MEX,Mexico,Mexico,Regulating & Supporting Services - Enabling,8.0,7.993197828149285,1.7434958335879143,10,3
MUS,Mauritius,Mauritius,Regulating & Supporting Services - Enabling,4.0,4.0,0.0,4,4
MRT,Mauritania,Mauritania,Regulating & Supporting Services - Enabling,10.0,9.193560109013829,0.968694870529871,10,7
MLT,Malta,Malta,Regulating & Supporting Services - Enabling,5.0,5.266666666666667,0.4422166387140533,6,5
MLI,Mali,Mali,Regulating & Supporting Services - Enabling,10.0,9.151265713793697,0.9510245892808685,10,8
MDV,Maldives,Maldives,Regulating & Supporting Services - Enabling,5.0,5.0,0.0,5,5
MYS,Malaysia,Malaysia,Regulating & Supporting Services - Enabling,5.0,5.772130790980932,1.3402190061390082,8,3
MWI,Malawi,Malawi,Regulating & Supporting Services - Enabling,5.0,5.599093997734994,0.9218700579653064,9,5
MDG,Madagascar,Madagascar,Regulating & Supporting Services - Enabling,5.0,4.484877631719568,0.8957908959661797,8,3
MKD,North Macedonia,North Macedonia,Regulating & Supporting Services - Enabling,7.0,6.843601895734597,0.5734836511831829,10,5
LUX,Luxembourg,Luxembourg,Regulating & Supporting Services - Enabling,7.0,7.065134099616858,0.24676233238474513,8,7
LTU,Lithuania,Lithuania,Regulating & Supporting Services - Enabling,8.0,8.066411391647721,1.0273361716716332,10,5
LIE,Liechtenstein,Liechtenstein,Regulating & Supporting Services - Enabling,8.0,7.909090909090909,0.28747978728803447,8,7
LBY,Libya,Libya,Regulating & Supporting Services - Enabling,8.0,8.571949844863049,0.890647335419305,10,7
LBR,Liberia,Liberia,Regulating & Supporting Services - Enabling,8.0,6.835427445183543,1.3794737771317682,8,5
LSO,Lesotho,Lesotho,Regulating & Supporting Services - Enabling,5.0,6.0108173076923075,1.3502593430695444,8,5
LBN,Lebanon,Lebanon,Regulating & Supporting Services - Enabling,10.0,9.423645320197044,0.8409662003102779,10,8
LVA,Latvia,Latvia,Regulating & Supporting Services - Enabling,5.0,5.517716316783295,1.1809478459661304,10,5
LAO,Laos,Laos,Regulating & Supporting Services - Enabling,6.0,5.68950328022493,1.3857733561107959,9,3
KGZ,Kyrgyzstan,Kyrgyzstan,Regulating & Supporting Services - Enabling,5.0,6.287350899656311,1.7871194119111848,10,3
KWT,Kuwait,Kuwait,Regulating & Supporting Services - Enabling,8.0,8.25441329179647,0.6450295166677671,10,7
KIR,Kiribati,Kiribati,Regulating & Supporting Services - Enabling,3.0,4.146341463414634,1.4238555628611147,6,3
KEN,Kenya,Kenya,Regulating & Supporting Services - Enabling,5.0,5.99397880539499,1.313727127981869,8,5
JOR,Jordan,Jordan,Regulating & Supporting Services - Enabling,8.0,8.736252945797329,1.3116784419497671,10,5
JPN,Japan,Japan,Regulating & Supporting Services - Enabling,5.0,5.688751306585189,1.0069771994177643,9,5
JAM,Jamaica,Jamaica,Regulating & Supporting Services - Enabling,5.0,5.092702169625246,0.30331175994857723,7,5
ITA,Italy,Italy,Regulating & Supporting Services - Enabling,8.0,8.356198840381992,1.5627637388410898,10,4
IS1,Israel,Palestine,Regulating & Supporting Services - Enabling,8.0,8.85945945945946,0.933884494119302,10,8
IRL,Ireland,Ireland,Regulating & Supporting Services - Enabling,5.0,5.306234413965087,1.1637655088177916,10,3
IRQ,Iraq,Iraq,Regulating & Supporting Services - Enabling,9.0,8.74691689008043,1.2643905741201333,10,5
IRN,Iran,Iran,Regulating & Supporting Services - Enabling,10.0,9.483339051599556,0.9411924038121051,10,5
IDN,Indonesia,Indonesia,Regulating & Supporting Services - Enabling,5.0,5.388531312284978,1.5285263571859276,10,2
IND,India,India,Regulating & Supporting Services - Enabling,10.0,9.354382220867235,1.218327894951606,10,3
ISL,Iceland,Iceland,Regulating & Supporting Services - Enabling,1.0,1.2351354768024947,1.0638846237168293,9,1
HUN,Hungary,Hungary,Regulating & Supporting Services - Enabling,10.0,9.396606952188872,0.9772075045354827,10,5
HND,Honduras,Honduras,Regulating & Supporting Services - Enabling,5.0,4.701764705882353,0.8985155642204993,8,3
HTI,Haiti,Haiti,Regulating & Supporting Services - Enabling,5.0,5.597929936305732,0.8455365282285477,7,5
GUY,Guyana,Guyana,Regulating & Supporting Services - Enabling,3.0,3.7424327041215233,0.9591249534801373,5,3
GNB,Guinea-Bissau,Guinea-Bissau,Regulating & Supporting Services - Enabling,8.0,7.442704626334519,1.1282959539630932,8,5
GIN,Guinea,Guinea,Regulating & Supporting Services - Enabling,8.0,7.008587336038501,1.2918914575234748,8,5
GTM,Guatemala,Guatemala,Regulating & Supporting Services - Enabling,5.0,5.615744507729862,1.2091276615867241,10,4
GRD,Grenada,Grenada,Regulating & Supporting Services - Enabling,5.0,5.384615384615385,0.4865042554105199,6,5
GRC,Greece,Greece,Regulating & Supporting Services - Enabling,8.0,7.7551358515573225,0.8776572943719682,10,5
GHA,Ghana,Ghana,Regulating & Supporting Services - Enabling,8.0,8.329820452771273,0.8389665302961566,10,5
DEU,Germany,Germany,Regulating & Supporting Services - Enabling,7.0,7.197119949361747,1.2384578998424614,10,5
GEO,Georgia,Georgia,Regulating & Supporting Services - Enabling,5.0,5.407463534760371,1.299929758745445,9,3
GMB,Gambia,Gambia,Regulating & Supporting Services - Enabling,8.0,8.0,0.0,8,8
GAB,Gabon,Gabon,Regulating & Supporting Services - Enabling,5.0,4.224267399267399,1.085779253733599,8,3
FR1,France,France,Regulating & Supporting Services - Enabling,8.0,7.877691645133505,1.8165161896677835,10,3
FI1,Finland,Aland,Regulating & Supporting Services - Enabling,5.0,5.4375,0.6702378309227255,8,5
FI1,Finland,Finland,Regulating & Supporting Services - Enabling,3.0,3.7693274586856136,1.477191130488243,10,1
FJI,Fiji,Fiji,Regulating & Supporting Services - Enabling,4.0,4.258254716981132,0.7190486188369567,7,4
ETH,Ethiopia,Ethiopia,Regulating & Supporting Services - Enabling,5.0,6.224457471973671,1.521451534048376,10,3
EST,Estonia,Estonia,Regulating & Supporting Services - Enabling,5.0,4.778409899018632,0.8011478948749271,10,3
ERI,Eritrea,Eritrea,Regulating & Supporting Services - Enabling,8.0,7.867850098619329,0.7279858072843148,9,5
GNQ,Equatorial Guinea,Equatorial Guinea,Regulating & Supporting Services - Enabling,5.0,4.142597638510445,0.9777786139723778,5,3
SLV,El Salvador,El Salvador,Regulating & Supporting Services - Enabling,6.0,5.976744186046512,1.0227271361533032,8,5
EGY,Egypt,Egypt,Regulating & Supporting Services - Enabling,8.0,8.455539137682807,0.8626243850372752,10,5
ECU,Ecuador,Ecuador,Regulating & Supporting Services - Enabling,5.0,5.284674257980213,1.1311160473275794,8,3
DOM,Dominican Republic,Dominican Republic,Regulating & Supporting Services - Enabling,8.0,7.10978835978836,1.1511942074891486,8,5
DMA,Dominica,Dominica,Regulating & Supporting Services - Enabling,5.0,5.21875,0.41339864235384227,6,5
DJI,Djibouti,Djibouti,Regulating & Supporting Services - Enabling,8.0,7.993670886075949,0.07930357016545359,8,7
DN1,Denmark,Greenland,Regulating & Supporting Services - Enabling,5.0,4.352973312130161,0.9862533237317007,7,1
DN1,Denmark,Denmark,Regulating & Supporting Services - Enabling,8.0,8.212083847102344,1.407637328291179,10,5
CZE,Czechia,Czechia,Regulating & Supporting Services - Enabling,8.0,7.860920416984491,1.7513877733077468,10,5
CYN,Northern Cyprus,Northern Cyprus,Regulating & Supporting Services - Enabling,7.0,6.84304932735426,0.9315273307694196,8,5
CYP,Cyprus,Cyprus,Regulating & Supporting Services - Enabling,8.0,6.834269662921348,1.3315762288072754,8,5
HRV,Croatia,Croatia,Regulating & Supporting Services - Enabling,7.0,6.883654688869413,1.8399608367463214,10,3
CIV,Ivory Coast,Ivory Coast,Regulating & Supporting Services - Enabling,8.0,7.922914697112938,0.49374603658090344,9,5
CRI,Costa Rica,Costa Rica,Regulating & Supporting Services - Enabling,5.0,5.086214638527166,0.9048705185397024,8,2
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Regulating & Supporting Services - Enabling,5.0,6.040995577913911,1.6462420674011573,10,3
COG,Republic of the Congo,Republic of the Congo,Regulating & Supporting Services - Enabling,5.0,4.892393320964749,1.4452486845151666,8,3
COM,Comoros,Comoros,Regulating & Supporting Services - Enabling,4.0,4.2153846153846155,0.41108889895038114,5,4
COL,Colombia,Colombia,Regulating & Supporting Services - Enabling,5.0,6.194809242789461,1.459811725267512,10,3
CH1,China,China,Regulating & Supporting Services - Enabling,8.0,7.270450218380535,2.1037872427594,10,1
CH1,China,Macao S.A.R,Regulating & Supporting Services - Enabling,9.0,9.0,0.0,9,9
CH1,China,Hong Kong S.A.R.,Regulating & Supporting Services - Enabling,8.0,8.16326530612245,0.36960755665867,9,8
CHL,Chile,Chile,Regulating & Supporting Services - Enabling,4.0,3.5608060491781424,2.2728297002109836,10,1
TCD,Chad,Chad,Regulating & Supporting Services - Enabling,8.0,8.894844787430042,0.988178913977465,10,5
CAF,Central African Republic,Central African Republic,Regulating & Supporting Services - Enabling,8.0,7.112626951644687,1.3512505885058461,8,3
CPV,Cabo Verde,Cabo Verde,Regulating & Supporting Services - Enabling,3.0,3.0,0.0,3,3
CAN,Canada,Canada,Regulating & Supporting Services - Enabling,3.0,2.944430082134655,1.5163397839508812,10,1
CMR,Cameroon,Cameroon,Regulating & Supporting Services - Enabling,5.0,5.968331056811858,1.6108188766619427,10,3
KHM,Cambodia,Cambodia,Regulating & Supporting Services - Enabling,5.0,5.519047619047619,1.16744181706356,10,4
MMR,Myanmar,Myanmar,Regulating & Supporting Services - Enabling,5.0,6.015621102519331,1.3886631395535,10,3
BDI,Burundi,Burundi,Regulating & Supporting Services - Enabling,5.0,6.062280701754386,1.3824013147023317,8,5
BFA,Burkina Faso,Burkina Faso,Regulating & Supporting Services - Enabling,8.0,8.706422018348624,0.9113593905065571,10,8
BGR,Bulgaria,Bulgaria,Regulating & Supporting Services - Enabling,8.0,8.348483113909559,0.8923267246610302,10,6
BRN,Brunei,Brunei,Regulating & Supporting Services - Enabling,5.0,5.093220338983051,0.4010006157396942,8,5
BRA,Brazil,Brazil,Regulating & Supporting Services - Enabling,5.0,5.872285451774116,1.4071890868078767,10,3
BWA,Botswana,Botswana,Regulating & Supporting Services - Enabling,8.0,7.186769880365939,1.465611264432456,10,5
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Regulating & Supporting Services - Enabling,5.0,5.8522214302684725,1.345697165914015,10,5
BOL,Bolivia,Bolivia,Regulating & Supporting Services - Enabling,5.0,5.4169321072981145,1.158085709014612,9,3
BTN,Bhutan,Bhutan,Regulating & Supporting Services - Enabling,5.0,5.641340254837187,1.3925946181476334,10,4
BEN,Benin,Benin,Regulating & Supporting Services - Enabling,8.0,8.91842419419021,0.9781287021563626,10,6
BLZ,Belize,Belize,Regulating & Supporting Services - Enabling,5.0,5.031548757170172,0.30602442293309495,7,4
BEL,Belgium,Belgium,Regulating & Supporting Services - Enabling,10.0,9.394736842105264,0.9383622315583094,10,7
BLR,Belarus,Belarus,Regulating & Supporting Services - Enabling,8.0,7.390501426824296,1.2998853289518968,10,5
BRB,Barbados,Barbados,Regulating & Supporting Services - Enabling,5.0,5.1875,0.3903123748998999,6,5
BGD,Bangladesh,Bangladesh,Regulating & Supporting Services - Enabling,10.0,8.527042915931805,1.8602728153686834,10,5
BHR,Bahrain,Bahrain,Regulating & Supporting Services - Enabling,8.0,7.9655172413793105,0.18246560765962694,8,7
BHS,The Bahamas,The Bahamas,Regulating & Supporting Services - Enabling,5.0,5.0,0.8895376656257891,7,4
AZE,Azerbaijan,Azerbaijan,Regulating & Supporting Services - Enabling,8.0,7.2887029288702925,1.7331684914894014,10,5
AUT,Austria,Austria,Regulating & Supporting Services - Enabling,7.0,7.128477163928063,2.1718574907320907,10,3
AU1,Australia,Australia,Regulating & Supporting Services - Enabling,6.0,6.299454294026973,1.90454420244591,10,1
ARM,Armenia,Armenia,Regulating & Supporting Services - Enabling,8.0,7.400375939849624,1.2462122497597208,9,5
ARG,Argentina,Argentina,Regulating & Supporting Services - Enabling,8.0,6.596450767004662,2.007677828559067,10,1
ATG,Antigua and Barbuda,Antigua and Barbuda,Regulating & Supporting Services - Enabling,5.0,5.4,0.48989794855663565,6,5
AGO,Angola,Angola,Regulating & Supporting Services - Enabling,5.0,5.730841325592823,1.2459119356712298,10,4
AND,Andorra,Andorra,Regulating & Supporting Services - Enabling,7.0,7.114285714285714,0.318157963590287,8,7
DZA,Algeria,Algeria,Regulating & Supporting Services - Enabling,8.0,8.524532163510736,0.863964857287665,10,5
ALB,Albania,Albania,Regulating & Supporting Services - Enabling,5.0,5.211180124223603,0.5908436497004808,9,5
AFG,Afghanistan,Afghanistan,Regulating & Supporting Services - Enabling,9.0,8.850527609876037,1.0477738869162514,10,4
KAS,Kashmir,Siachen Glacier,Regulating & Supporting Services - Enabling,3.0,3.606060606060606,0.8682756837511759,5,3
NL1,Netherlands,Sint Maarten,Regulating & Supporting Services - Enabling,5.0,5.0,0.0,5,5
TUV,Tuvalu,Tuvalu,Regulating & Supporting Services - Enabling,--,--,--,--,--
ZWE,Zimbabwe,Zimbabwe,Media Scrutiny,6.0,5.924964476992021,0.5527174408335388,8,3
ZMB,Zambia,Zambia,Media Scrutiny,3.0,3.091863204031128,0.4975256905594251,6,1
YEM,Yemen,Yemen,Media Scrutiny,3.0,2.9978130922875055,0.08620152932018342,10,1
VNM,Vietnam,Vietnam,Media Scrutiny,6.0,6.1341406922109725,0.6604382876874884,10,5
VEN,Venezuela,Venezuela,Media Scrutiny,3.0,3.110121644510599,0.7412246986426372,10,1
VAT,Vatican,Vatican,Media Scrutiny,--,--,--,--,--
VUT,Vanuatu,Vanuatu,Media Scrutiny,3.0,2.9186046511627906,0.6327333888564088,10,1
UZB,Uzbekistan,Uzbekistan,Media Scrutiny,3.0,3.211852335450175,0.7537388984645909,6,3
URY,Uruguay,Uruguay,Media Scrutiny,3.0,3.306188306757783,1.318212350318208,10,1
FSM,Federated States of Micronesia,Federated States of Micronesia,Media Scrutiny,3.0,2.769230769230769,0.6389710663783135,3,1
MHL,Marshall Islands,Marshall Islands,Media Scrutiny,1.0,3.25,3.897114317029974,10,1
US1,United States of America,United States of America,Media Scrutiny,10.0,9.992509582370866,0.08622245225505672,10,9
GB1,United Kingdom,Jersey,Media Scrutiny,9.0,9.357142857142858,0.47915742374995496,10,9
GB1,United Kingdom,Guernsey,Media Scrutiny,9.5,9.5,0.5,10,9
GB1,United Kingdom,Isle of Man,Media Scrutiny,3.0,2.9696969696969697,0.2443108408575318,3,1
GB1,United Kingdom,United Kingdom,Media Scrutiny,10.0,9.811465922244162,1.0207871853371921,10,1
ARE,United Arab Emirates,United Arab Emirates,Media Scrutiny,3.0,2.9972090427016465,0.3332751281326308,10,1
UKR,Ukraine,Ukraine,Media Scrutiny,6.0,6.026349683374477,0.6331253259605694,10,3
UGA,Uganda,Uganda,Media Scrutiny,6.0,5.981130221130221,0.21997922672910367,6,3
TKM,Turkmenistan,Turkmenistan,Media Scrutiny,3.0,3.0264032440013415,0.3392625561499406,10,1
TUR,Turkey,Turkey,Media Scrutiny,8.0,7.889843476337088,0.7076842499866289,10,1
TUN,Tunisia,Tunisia,Media Scrutiny,3.0,2.997706661107057,0.2650552864259313,10,1
TTO,Trinidad and Tobago,Trinidad and Tobago,Media Scrutiny,3.0,3.0045871559633026,0.5289569658881866,10,1
TON,Tonga,Tonga,Media Scrutiny,10.0,10.0,0.0,10,10
TGO,Togo,Togo,Media Scrutiny,1.0,1.4378312270688953,0.8230696479547949,3,1
TLS,East Timor,East Timor,Media Scrutiny,10.0,9.32601880877743,1.368125784661496,10,5
THA,Thailand,Thailand,Media Scrutiny,8.0,7.948336628556692,0.29999717952807115,10,5
TZA,United Republic of Tanzania,United Republic of Tanzania,Media Scrutiny,6.0,5.9517739325283205,0.36406443545871753,10,1
TJK,Tajikistan,Tajikistan,Media Scrutiny,3.0,3.047237625795851,0.5350970809370074,10,3
TWN,Taiwan,Taiwan,Media Scrutiny,10.0,9.954924874791319,0.20746893332762584,10,9
SYR,Syria,Syria,Media Scrutiny,3.0,3.1669104362040783,0.8657742080039996,8,1
CHE,Switzerland,Switzerland,Media Scrutiny,6.0,6.75040562466198,1.509177297251188,10,6
SWE,Sweden,Sweden,Media Scrutiny,6.0,5.997807624594466,0.10509829371696605,10,5
SWZ,eSwatini,eSwatini,Media Scrutiny,3.0,4.661016949152542,2.2734789003743114,8,3
SUR,Suriname,Suriname,Media Scrutiny,3.0,3.009298531810767,0.2092751350913477,10,1
